address,categories,city,country,keys,latitude,longitude,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
100 N White Mountain Rd,Restaurant,Show Low,US,us/az/showlow/100nwhitemountainrd/-1637897342,34.24872,-110.02836,3,3,USD,2016-03-02T11:50:40Z,,Pizza Bread,Pizza Factory,85901,,0,0,AZ
8251 W Union Hills Dr,Take Out Restaurants,Glendale,US,us/az/glendale/8251wunionhillsdr/572757474,33.65271,-112.23447,20.99,20.99,USD,"2016-04-20T11:43:41Z,2016-07-30T21:39:18Z",,Add To Large Pizzas,Papa John's Pizza,85308,USD,0,25,AZ
8251 W Union Hills Dr,Take Out Restaurants,Glendale,US,us/az/glendale/8251wunionhillsdr/572757474,33.65271,-112.23447,12,12,USD,"2016-04-20T11:43:41Z,2016-07-30T21:39:18Z","With up to 5 toppings, including specialties",Any Large Pizza,Papa John's Pizza,85308,USD,0,25,AZ
8251 W Union Hills Dr,Take Out Restaurants,Glendale,US,us/az/glendale/8251wunionhillsdr/572757474,33.65271,-112.23447,21,21,USD,"2016-04-20T11:43:41Z,2016-07-30T21:39:18Z",Three medium three topping pizzas,Medium Pizza Offers,Papa John's Pizza,85308,USD,0,25,AZ
25431 Trabuco Rd,Pizza Place,Lake Forest,US,us/ca/lakeforest/25431trabucord/1876740134,33.648342,-117.686806,8.99,8.99,USD,2016-04-01T06:31:18Z,"Chicken, BBQ sauce, red onions, cilantros, mozzarella cheese",Bbq Chicken Pizza,Ameci Pizza & Pasta,92630,,0,0,CA
25431 Trabuco Rd,Pizza Place,Lake Forest,US,us/ca/lakeforest/25431trabucord/1876740134,33.648342,-117.686806,8.99,8.99,USD,2016-04-01T06:31:18Z,"Creamy garlic sauce, chunks of chicken, tomatoes, chopped garlic and mozzarella cheese",Chicken Delight Pizza,Ameci Pizza & Pasta,92630,,0,0,CA
25431 Trabuco Rd,Pizza Place,Lake Forest,US,us/ca/lakeforest/25431trabucord/1876740134,33.648342,-117.686806,8.99,8.99,USD,2016-04-01T06:31:18Z,"Pepperoni, sausage, meatballs, mushrooms, green peppers, onions and black olives",Deluxe Pizza,Ameci Pizza & Pasta,92630,,0,0,CA
25431 Trabuco Rd,Pizza Place,Lake Forest,US,us/ca/lakeforest/25431trabucord/1876740134,33.648342,-117.686806,8.99,8.99,USD,2016-04-01T06:31:18Z,"Fresh eggplant, italian sausage, mozzarella cheese, onions and fresh tomatoes",Eggplant Delight Pizza,Ameci Pizza & Pasta,92630,,0,0,CA
25431 Trabuco Rd,Pizza Place,Lake Forest,US,us/ca/lakeforest/25431trabucord/1876740134,33.648342,-117.686806,8.99,8.99,USD,2016-04-01T06:31:18Z,"Creamy garlic sauce, chunks of chicken, fresh tomatoes, onions, mozzarella cheese",Garlic Chicken Pizza,Ameci Pizza & Pasta,92630,,0,0,CA
25431 Trabuco Rd,Pizza Place,Lake Forest,US,us/ca/lakeforest/25431trabucord/1876740134,33.648342,-117.686806,8.99,8.99,USD,2016-04-01T06:31:18Z,"Creamy garlic sauce, pepperoni, sausage, tomatoes, cropped garlic and mozzarella cheese",Garlic Delight Pizza,Ameci Pizza & Pasta,92630,,0,0,CA
25431 Trabuco Rd,Pizza Place,Lake Forest,US,us/ca/lakeforest/25431trabucord/1876740134,33.648342,-117.686806,15.99,15.99,USD,2016-04-01T06:31:18Z,Classic cheese or create your own pizza,Giant Cheese Pizza,Ameci Pizza & Pasta,92630,,0,0,CA
25431 Trabuco Rd,Pizza Place,Lake Forest,US,us/ca/lakeforest/25431trabucord/1876740134,33.648342,-117.686806,8.99,8.99,USD,2016-04-01T06:31:18Z,"Canadian bacon, ham, pineapple and extra cheese",Hawaiian Delight Pizza,Ameci Pizza & Pasta,92630,,0,0,CA
25431 Trabuco Rd,Pizza Place,Lake Forest,US,us/ca/lakeforest/25431trabucord/1876740134,33.648342,-117.686806,11.99,11.99,USD,2016-04-01T06:31:18Z,Classic cheese or create your own pizza,Jumbo Cheese Pizza,Ameci Pizza & Pasta,92630,,0,0,CA
25431 Trabuco Rd,Pizza Place,Lake Forest,US,us/ca/lakeforest/25431trabucord/1876740134,33.648342,-117.686806,10.99,10.99,USD,2016-04-01T06:31:18Z,Classic cheese or create your own pizza,Large Cheese Pizza,Ameci Pizza & Pasta,92630,,0,0,CA
25431 Trabuco Rd,Pizza Place,Lake Forest,US,us/ca/lakeforest/25431trabucord/1876740134,33.648342,-117.686806,8.99,8.99,USD,2016-04-01T06:31:18Z,"Fresh basil, fresh garlic, fresh tomatoes and mozzarella cheese",Margherita Pizza,Ameci Pizza & Pasta,92630,,0,0,CA
25431 Trabuco Rd,Pizza Place,Lake Forest,US,us/ca/lakeforest/25431trabucord/1876740134,33.648342,-117.686806,8.99,8.99,USD,2016-04-01T06:31:18Z,"Pepperoni, sausage, ham, ground beef, canadian bacon",Meat Eaters Pizza,Ameci Pizza & Pasta,92630,,0,0,CA
25431 Trabuco Rd,Pizza Place,Lake Forest,US,us/ca/lakeforest/25431trabucord/1876740134,33.648342,-117.686806,8.99,8.99,USD,2016-04-01T06:31:18Z,Classic cheese or create your own pizza,Medium Cheese Pizza,Ameci Pizza & Pasta,92630,,0,0,CA
25431 Trabuco Rd,Pizza Place,Lake Forest,US,us/ca/lakeforest/25431trabucord/1876740134,33.648342,-117.686806,6.99,6.99,USD,2016-04-01T06:31:18Z,Classic cheese or create your own pizza,Personal Cheese Pizza,Ameci Pizza & Pasta,92630,,0,0,CA
25431 Trabuco Rd,Pizza Place,Lake Forest,US,us/ca/lakeforest/25431trabucord/1876740134,33.648342,-117.686806,8.99,8.99,USD,2016-04-01T06:31:18Z,"Pesto sauce, grilled chicken, red onions and mozzarella cheese",Pesto Chicken Pizza,Ameci Pizza & Pasta,92630,,0,0,CA
25431 Trabuco Rd,Pizza Place,Lake Forest,US,us/ca/lakeforest/25431trabucord/1876740134,33.648342,-117.686806,8.99,8.99,USD,2016-04-01T06:31:18Z,"Creamy garlic sauce, mushrooms, tomatoes, red onions, artichoke hearts and mozzarella cheese",Veggie Alfredo Pizza,Ameci Pizza & Pasta,92630,,0,0,CA
25431 Trabuco Rd,Pizza Place,Lake Forest,US,us/ca/lakeforest/25431trabucord/1876740134,33.648342,-117.686806,8.99,8.99,USD,2016-04-01T06:31:18Z,"Mushrooms, green peppers, tomatoes, onions and black olives",Veggie Pizza,Ameci Pizza & Pasta,92630,,0,0,CA
25431 Trabuco Rd,Pizza Place,Lake Forest,US,us/ca/lakeforest/25431trabucord/1876740134,33.648342,-117.686806,8.99,8.99,USD,2016-04-01T06:31:18Z,"Ricotta cheese, fresh tomatoes, fresh garlic, oregano and mozzarella cheese",White Knight Pizza,Ameci Pizza & Pasta,92630,,0,0,CA
556 State Route 18,Restaurant,East Brunswick,US,us/nj/eastbrunswick/556stateroute18/1265015657,40.437874,-74.392006,6.75,6.75,USD,"2016-03-29T04:46:39Z,2016-06-13T15:25:12Z",,Hawaiian Pizza,La China Poblana,8816,,0,0,NJ
556 State Route 18,Restaurant,East Brunswick,US,us/nj/eastbrunswick/556stateroute18/1265015657,40.437874,-74.392006,6.95,6.95,USD,"2016-03-29T04:46:39Z,2016-06-13T15:25:12Z",,Mexican Pizza,La China Poblana,8816,,0,0,NJ
556 State Route 18,Restaurant,East Brunswick,US,us/nj/eastbrunswick/556stateroute18/1265015657,40.437874,-74.392006,6.25,6.25,USD,"2016-03-29T04:46:39Z,2016-06-13T15:25:12Z",,Pepperoni Pizza,La China Poblana,8816,,0,0,NJ
556 State Route 18,Restaurant,East Brunswick,US,us/nj/eastbrunswick/556stateroute18/1265015657,40.437874,-74.392006,5.5,5.5,USD,"2016-03-29T04:46:39Z,2016-06-13T15:25:12Z",,Plain Cheese Pizza,La China Poblana,8816,,0,0,NJ
556 State Route 18,Restaurant,East Brunswick,US,us/nj/eastbrunswick/556stateroute18/1265015657,40.437874,-74.392006,6.5,6.5,USD,"2016-03-29T04:46:39Z,2016-06-13T15:25:12Z",,Sausage Pizza,La China Poblana,8816,,0,0,NJ
556 State Route 18,Restaurant,East Brunswick,US,us/nj/eastbrunswick/556stateroute18/1265015657,40.437874,-74.392006,6.25,6.25,USD,"2016-03-29T04:46:39Z,2016-06-13T15:25:12Z",,White Pizza,La China Poblana,8816,,0,0,NJ
3413 W 7th St,Restaurant,Fort Worth,US,us/tx/fortworth/3413w7thst/-2003867496,32.751249,-97.366614,11,11,USD,2016-08-08T00:00:00Z,,An Individual Classic Sirloin Pizza,Michael's Cuisine,76107,USD,0,30,TX
3413 W 7th St,Restaurant,Fort Worth,US,us/tx/fortworth/3413w7thst/-2003867496,32.751249,-97.366614,9,9,USD,2016-08-08T00:00:00Z,,An Individual Margherita Pizza,Michael's Cuisine,76107,USD,0,30,TX
3413 W 7th St,Restaurant,Fort Worth,US,us/tx/fortworth/3413w7thst/-2003867496,32.751249,-97.366614,16,16,USD,"2017-04-15T00:00:00Z,2017-04-09T00:00:00Z",,Classic Sirloin Pizza,Michael's Cuisine,76107,USD,0,30,TX
3413 W 7th St,Restaurant,Fort Worth,US,us/tx/fortworth/3413w7thst/-2003867496,32.751249,-97.366614,16,16,USD,"2017-04-15T00:00:00Z,2017-04-09T00:00:00Z",,Margherita Pizza,Michael's Cuisine,76107,USD,0,30,TX
3413 W 7th St,Restaurant,Fort Worth,US,us/tx/fortworth/3413w7thst/-2003867496,32.751249,-97.366614,16,16,USD,"2017-04-15T00:00:00Z,2017-04-09T00:00:00Z",,Pepperoni Mushroom Pizza,Michael's Cuisine,76107,USD,0,30,TX
3413 W 7th St,Restaurant,Fort Worth,US,us/tx/fortworth/3413w7thst/-2003867496,32.751249,-97.366614,16,16,USD,"2017-04-15T00:00:00Z,2017-04-09T00:00:00Z","Fresh Basil Pesto, With Shredded Smoked Chicken Breast And Fresh Basil.",Pesto Chicken Pizza,Michael's Cuisine,76107,USD,0,30,TX
3413 W 7th St,Restaurant,Fort Worth,US,us/tx/fortworth/3413w7thst/-2003867496,32.751249,-97.366614,16,16,USD,"2017-04-15T00:00:00Z,2017-04-09T00:00:00Z",,Three Guys Pizza,Michael's Cuisine,76107,USD,0,30,TX
1000 Mall Of San Juan Blvd,Restaurant,San Juan,US,us/altdeberwind/sanjuan/1000mallofsanjuanblvd/-1945207861,18.411826,-66.024871,8.95,8.95,USD,2016-08-22T00:00:00Z,"Boursin, mozzarella, arugula, parmesan",Sausage Onion Jam Pizza,Brio Tuscan Grille - Puerto Rico,924,USD,0,30,Alt De Berwind
2511 N Main St,Pizza,Rockford,US,us/il/rockford/2511nmainst/-261749865,42.29963,-89.07714,4.55,4.55,USD,2016-12-18T18:01:00Z,,Pizza Bread,Pino's On Main Pizza,61103,,0,0,IL
2511 N Main St,Pizza,Rockford,US,us/il/rockford/2511nmainst/-261749865,42.29963,-89.07714,13.7,13.7,USD,2016-12-18T18:01:00Z,Includes all above Items,Pizza Special,Pino's On Main Pizza,61103,,0,0,IL
2511 N Main St,Pizza,Rockford,US,us/il/rockford/2511nmainst/-261749865,42.29963,-89.07714,2.95,2.95,USD,2016-12-18T18:01:00Z,,Stuffed Pizza (add),Pino's On Main Pizza,61103,,0,0,IL
2511 N Main St,Pizza,Rockford,US,us/il/rockford/2511nmainst/-261749865,42.29963,-89.07714,12.75,12.75,USD,2016-12-18T18:01:00Z,,Taco Pizza,Pino's On Main Pizza,61103,,0,0,IL
12800 Village Blvd,Pizza Place and Italian Restaurant,Saint Petersburg,US,us/northredingtonbeach/saintpetersburg/12800villageblvd/-1740390009,27.78536085,-82.78193541,6.99,6.99,USD,2016-10-20T22:31:16Z,,Pizza Burger W Fries,Delosa's Pizza,33708,USD,0,25,North Redington Beach
12800 Village Blvd,Pizza Place and Italian Restaurant,Saint Petersburg,US,us/northredingtonbeach/saintpetersburg/12800villageblvd/-1740390009,27.78536085,-82.78193541,7.99,7.99,USD,2016-10-20T22:31:16Z,,Pizza Steak,Delosa's Pizza,33708,USD,0,25,North Redington Beach
7575 Buckley Rd,Take Out Restaurants,Syracuse,US,us/syr/syracuse/7575buckleyrd/589350579,43.1358,-76.17058,10.99,10.99,USD,2016-06-07T22:16:30Z,,Cheese Pizza,San Remo Pizza,13212,,0,0,Syr
500 S 6th St,Brewery and American Restaurant,Springfield,US,us/il/springfield/500s6thst/-1851456922,39.79693066,-89.64770794,12,12,USD,"2016-06-07T21:16:28Z,2016-06-04T20:32:38Z",,Fig Pizza,Obed & Isaac's Microbrewery and Eatery,62701,USD,25,40,IL
5110 Washington Ave,Bar,Houston,US,us/tx/houston/5110washingtonave/94005977,29.77059622,-95.41307867,10,10,USD,"2016-03-22T04:10:34Z,2016-05-24T01:54:14Z",,Pizza and Pitcher,Brixx,77007,USD,25,40,TX
2159 Burke St,Italian Restaurant,Bozeman,US,us/mt/bozeman/2159burkest/2090558151,45.71139212,-111.0668729,11.99,11.99,USD,"2016-03-21T01:45:27Z,2016-07-06T20:10:04Z",,Create Your Own Pizza,Johnny Carino's,59718,USD,25,40,MT
1 Garden State Plz,Dessert Shop,Paramus,US,us/nj/paramus/1gardenstateplz/1418410869,40.91664175,-74.07705872,5.95,5.95,USD,"2016-06-05T20:50:17Z,2017-01-02T21:24:10Z",Melting milk and white chocolate chunks with toasted marshmallows,Chocolate Chunks Pizza,Max Brenner Chocolate Bar,7652,USD,25,40,NJ
1031 E Fairview Ave,Bars Pubs,Montgomery,US,us/al/montgomery/1031efairviewave/-1224545748,32.35228,-86.29122,9.95,9.95,USD,2016-04-03T00:41:35Z,Fresh steamed vegetables on a flour tortilla with marinara sauce topped with mozzarella cheese,Pizza Delmar,El Rey Burrito Lounge,36106,USD,25,40,AL
7753 Roseville Rd,Restaurants,Sacramento,US,us/ca/sacramento/7753rosevillerd/2037228365,38.706637,-121.328239,5.99,5.99,USD,2016-07-20T20:47:22Z,,Simply Pizza,Taste of Tuscany,95842,USD,0,25,CA
Old South Rd,American Restaurant,Nantucket,US,us/ma/nantucket/oldsouthrd/2056014793,41.2613837,-70.06417984,12.99,12.99,USD,2016-04-01T07:07:44Z,,Bbq Chicken Pizza,Ak Diamonds,,USD,50,55,MA
Old South Rd,American Restaurant,Nantucket,US,us/ma/nantucket/oldsouthrd/2056014793,41.2613837,-70.06417984,12.99,12.99,USD,2016-04-01T07:07:44Z,,Blt Pizza,Ak Diamonds,,USD,50,55,MA
Old South Rd,American Restaurant,Nantucket,US,us/ma/nantucket/oldsouthrd/2056014793,41.2613837,-70.06417984,11.99,11.99,USD,2016-04-01T07:07:44Z,"Homemade tomato jam, basil, fresh mozzarella, grilled crust, balsamic drizzle.",Grilled Margherita Pizza,Ak Diamonds,,USD,50,55,MA
Old South Rd,American Restaurant,Nantucket,US,us/ma/nantucket/oldsouthrd/2056014793,41.2613837,-70.06417984,10.99,10.99,USD,2016-04-01T07:07:44Z,House made 12 inch personal pizza.,Pepperoni Pizza,Ak Diamonds,,USD,50,55,MA
Old South Rd,American Restaurant,Nantucket,US,us/ma/nantucket/oldsouthrd/2056014793,41.2613837,-70.06417984,11.99,11.99,USD,2016-04-01T07:07:44Z,"Spinach, artichokes, tomatoes, kalamatas, mozzarella, fresh ricotta.",Vegetable Pizza,Ak Diamonds,,USD,50,55,MA
323 Broadway,Deli / Bodega and Convenience Store,South Portland,US,us/soportland/southportland/323broadway/-864286975,43.64008,-70.24341,6.99,3.99,USD,2016-05-10T05:25:35Z,,Pizza Sauce,Anania's,4106,USD,0,25,So Portland
400 Us 130,Pizza Place,E Windsor,US,us/nj/ewindsor/400us130/572757474,40.274178,-74.538439,20.99,20.99,USD,2016-04-02T05:04:51Z,,Add To Large Pizzas,Papa John's Pizza,,USD,0,25,NJ
400 Us 130,Pizza Place,E Windsor,US,us/nj/ewindsor/400us130/572757474,40.274178,-74.538439,12,12,USD,2016-04-02T05:04:51Z,"With up to 5 toppings, including specialties",Any Large Pizza,Papa John's Pizza,,USD,0,25,NJ
400 Us 130,Pizza Place,E Windsor,US,us/nj/ewindsor/400us130/572757474,40.274178,-74.538439,21,21,USD,2016-04-02T05:04:51Z,Three medium three topping pizzas,Medium Pizza Offers,Papa John's Pizza,,USD,0,25,NJ
2505 4th Ave W,Pizza Place,Olympia,US,us/wa/olympia/25054thavew/-1178781138,47.04343652,-122.9336718,8.99,8.99,USD,"2016-03-30T04:23:43Z,2016-10-20T05:43:20Z",,Cheese Pizza,I.talia,98502,USD,25,40,WA
2505 4th Ave W,Pizza Place,Olympia,US,us/wa/olympia/25054thavew/-1178781138,47.04343652,-122.9336718,10.5,10.5,USD,"2016-03-30T04:23:43Z,2016-10-20T05:43:20Z","Organic tomato sauce, mozzarella, rosemary ham, and pineapple,",Ham and Pineapple Pizza,I.talia,98502,USD,25,40,WA
2505 4th Ave W,Pizza Place,Olympia,US,us/wa/olympia/25054thavew/-1178781138,47.04343652,-122.9336718,10.5,10.5,USD,"2016-03-30T04:23:43Z,2016-10-20T05:43:20Z",,Pepperoni Pizza,I.talia,98502,USD,25,40,WA
2505 4th Ave W,Pizza Place,Olympia,US,us/wa/olympia/25054thavew/-1178781138,47.04343652,-122.9336718,10.99,10.99,USD,"2016-03-30T04:23:43Z,2016-10-20T05:43:20Z","Basil pesto, fresh mozzarella, laura chenel goat cheese, pine nuts, and local mashed chicken",Pizza Al Pesto,I.talia,98502,USD,25,40,WA
2505 4th Ave W,Pizza Place,Olympia,US,us/wa/olympia/25054thavew/-1178781138,47.04343652,-122.9336718,8.99,8.99,USD,"2016-03-30T04:23:43Z,2016-10-20T05:43:20Z","Kalamata olives, spinach, roma tomatoes, sun dried tomatoes, roasted garlic, roasted onions, pear, pineapple, artichoke hearts, basil pesto, black olives, portobella mushrooms, roasted red peppers",Start With A Cheese Pizza,I.talia,98502,USD,25,40,WA
14950 Broad At,American Restaurant,Reynoldsburg,US,us/oh/reynoldsburg/14950broadat/-1378989683,39.98827143,-82.76653481,9.29,9.29,USD,"2016-03-31T02:27:58Z,2015-10-23T02:41:32Z","Covered with pepperoni or mushrooms, mozzarella, marinara lettuce, tomato, and onion",Pepperoni or Mushroom Pizza Burger,Thurmans To Go,43068,USD,0,25,OH
14950 Broad At,American Restaurant,Reynoldsburg,US,us/oh/reynoldsburg/14950broadat/-1378989683,39.98827143,-82.76653481,5.49,5.49,USD,"2016-03-31T02:27:58Z,2015-10-23T02:41:32Z",,Pizza Rolls,Thurmans To Go,43068,USD,0,25,OH
3711 Peppermill Dr N,Italian Restaurant,Wilson,US,us/nc/wilson/3711peppermilldrn/2137249467,35.7698516,-77.93824983,5.75,5.75,USD,2016-05-03T09:09:10Z,"Steak, Mozzarella Cheese, and Tomato Sauce",Pizza Steak,Italian Pizza & Subs,27896,USD,25,40,NC
3711 Peppermill Dr N,Italian Restaurant,Wilson,US,us/nc/wilson/3711peppermilldrn/2137249467,35.7698516,-77.93824983,3.99,3.99,USD,2016-05-03T09:09:10Z,,Slice of Cheese Pizza and Fries,Italian Pizza & Subs,27896,USD,25,40,NC
3711 Peppermill Dr N,Italian Restaurant,Wilson,US,us/nc/wilson/3711peppermilldrn/2137249467,35.7698516,-77.93824983,7.99,7.99,USD,2016-05-03T09:09:10Z,,Stuffed Pizza,Italian Pizza & Subs,27896,USD,25,40,NC
2424 N Mayfair Rd,Restaurant,Milwaukee,US,us/wi/milwaukee/2424nmayfairrd/-1956918454,43.061791,-88.047551,11.25,11.25,USD,2016-04-24T00:00:00Z,"roma tomatoes, garlic oil, fresh basil, mozzarella, parmesan and aged provolone cheeses",Margherita Pizza,Ruscello - Nordstrom Mayfair,53226,USD,0,30,WI
2424 N Mayfair Rd,Restaurant,Milwaukee,US,us/wi/milwaukee/2424nmayfairrd/-1956918454,43.061791,-88.047551,11.95,11.95,USD,2016-04-24T00:00:00Z,"sweet tomato sauce, fresh basil, oregano, mozzarella and aged provolone cheeses",Pepperoni Mushroom Pizza,Ruscello - Nordstrom Mayfair,53226,USD,0,30,WI
2424 N Mayfair Rd,Restaurant,Milwaukee,US,us/wi/milwaukee/2424nmayfairrd/-1956918454,43.061791,-88.047551,11.95,11.95,USD,2016-04-24T00:00:00Z,"spinach, fresh herbs, sweet tomato sauce, mozzarella, aged provolone and parmesan cheeses, arugula salad, thinly sliced prosciutto",Pizza Di Parma,Ruscello - Nordstrom Mayfair,53226,USD,0,30,WI
831 Middlefield Rd,Pizza Place,Redwood City,US,us/ca/redwoodcity/831middlefieldrd/1969498020,37.48606,-122.22911,13,13,USD,2016-06-08T16:20:19Z,,1 Topping Pizza,Escape From New York Pizza,94063,USD,0,25,CA
831 Middlefield Rd,Pizza Place,Redwood City,US,us/ca/redwoodcity/831middlefieldrd/1969498020,37.48606,-122.22911,23.75,23.75,USD,2016-06-08T16:20:19Z,,2 Toppings Pizza,Escape From New York Pizza,94063,USD,0,25,CA
831 Middlefield Rd,Pizza Place,Redwood City,US,us/ca/redwoodcity/831middlefieldrd/1969498020,37.48606,-122.22911,25.75,25.75,USD,2016-06-08T16:20:19Z,,3 Toppings Pizza,Escape From New York Pizza,94063,USD,0,25,CA
831 Middlefield Rd,Pizza Place,Redwood City,US,us/ca/redwoodcity/831middlefieldrd/1969498020,37.48606,-122.22911,17.5,17.5,USD,2016-06-08T16:20:19Z,,4 Toppings Pizza,Escape From New York Pizza,94063,USD,0,25,CA
831 Middlefield Rd,Pizza Place,Redwood City,US,us/ca/redwoodcity/831middlefieldrd/1969498020,37.48606,-122.22911,11.5,11.5,USD,2016-06-08T16:20:19Z,,Cheese Pizza,Escape From New York Pizza,94063,USD,0,25,CA
831 Middlefield Rd,Pizza Place,Redwood City,US,us/ca/redwoodcity/831middlefieldrd/1969498020,37.48606,-122.22911,14.5,14.5,USD,"2016-06-08T16:20:19Z,2016-05-16T22:41:31Z",,Prima Pizza,Escape From New York Pizza,94063,USD,0,25,CA
224 Harper Park Dr,Mediterranean Restaurants,Beckley,US,us/wv/beckley/224harperparkdr/-987675297,37.79259,-81.21916,5.95,5.95,USD,2017-01-12T18:50:59Z,,Pizza Sub,Pasquale's,25801,USD,25,40,WV
224 Harper Park Dr,Mediterranean Restaurants,Beckley,US,us/wv/beckley/224harperparkdr/-987675297,37.79259,-81.21916,9.25,9.25,USD,2017-01-12T18:50:59Z,,White Pizza,Pasquale's,25801,USD,25,40,WV
421 Challenge St,Italian Restaurant,Freeport,US,us/il/freeport/421challengest/778513168,42.28076975,-89.61002827,6.95,6.95,USD,"2016-06-20T17:42:50Z,2016-04-02T05:24:37Z",Stuffed with ham and american cheese and topped with butter and garlic.,Americana Pizza Pocket,Ciminos,61032,USD,25,40,IL
421 Challenge St,Italian Restaurant,Freeport,US,us/il/freeport/421challengest/778513168,42.28076975,-89.61002827,7.75,7.75,USD,"2016-06-20T17:42:50Z,2016-04-02T05:24:37Z","Buffalo mozzarella, fresh basil and tomatoes served on flatbread pizza",Flatbread Pizza,Ciminos,61032,USD,25,40,IL
421 Challenge St,Italian Restaurant,Freeport,US,us/il/freeport/421challengest/778513168,42.28076975,-89.61002827,7.95,7.95,USD,"2016-06-20T17:42:50Z,2016-04-02T05:24:37Z","Stuffed with salami, mortadella, ham and provolone cheese and topped with garlic and butter.",Italiano Pizza Pocket,Ciminos,61032,USD,25,40,IL
421 Challenge St,Italian Restaurant,Freeport,US,us/il/freeport/421challengest/778513168,42.28076975,-89.61002827,6.95,6.95,USD,"2016-06-20T17:42:50Z,2016-04-02T05:24:37Z","12 inch pizza dough baked with garlic, cheese and sprinkled with cimino spices. Served with marinara for dipping",Pizza Cheese Stix,Ciminos,61032,USD,25,40,IL
701 N Queen St,Pizza Place and American Restaurant,Lancaster,US,us/manorridge/lancaster/701nqueenst/-1537568824,40.04895294,-76.30762831,16.59,16.59,USD,2015-10-23T00:43:19Z,,100 Pound Pizza,Slugger's Pizzeria,17603,USD,0,25,Manor Ridge
701 N Queen St,Pizza Place and American Restaurant,Lancaster,US,us/manorridge/lancaster/701nqueenst/-1537568824,40.04895294,-76.30762831,14.99,14.99,USD,2015-10-23T00:43:19Z,Served with your choice of Ranch or Blue Cheese Dressing.,Buffalo Chicken Pizza,Slugger's Pizzeria,17603,USD,0,25,Manor Ridge
701 N Queen St,Pizza Place and American Restaurant,Lancaster,US,us/manorridge/lancaster/701nqueenst/-1537568824,40.04895294,-76.30762831,1.99,1.99,USD,2015-10-23T00:43:19Z,,Pizza By The Slice,Slugger's Pizzeria,17603,USD,0,25,Manor Ridge
33 Patio De Leon,Seafood Restaurant,Fort Myers,US,us/fmy/fortmyers/33patiodeleon/-2031084456,26.644357,-81.870777,10,10,USD,2016-08-20T00:00:00Z,inquire with your server about our flat bread of the day,Flat Bread Pizza of The Day,Prime De Leon,33901,USD,25,40,Fmy
